,model,seed,settings,base_rates,hash_train,hash_test,accuracy,balanced accuracy,f1,precision,true positive rate,true negative rate,false positive rate,false negative rate,selection rate,count,equalized_odds_difference,equalized_odds_ratio,demographic_parity_difference,demographic_parity_ratio
LightGBMLarge,LightGBMLarge,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",fb2659e7a4f93bd78aac2aa9184848d4,42d8e12bbbab0cb0dcab6a792935a3ab,0.9179372632805671,0.7316149157192722,0.5659989727786338,0.6630565583634176,0.49372759856630827,0.9695022328722361,0.03049776712776386,0.5062724014336918,0.08070311741283868,10297,0.006465039370744129,0.7946492392525273,0.0019958468513751604,0.9753628819975432
WeightedEnsemble_L2,WeightedEnsemble_L2,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['job_and_age'], 'process_protected': 'age >= 35; job: privileged vs. unprivileged'}","{(True,): 35091, (False,): 6097}",fb2659e7a4f93bd78aac2aa9184848d4,42d8e12bbbab0cb0dcab6a792935a3ab,0.918325725939594,0.7550532910612107,0.5919456574478408,0.6455026455026455,0.546594982078853,0.9635116000435683,0.03648839995643176,0.45340501792114696,0.09177430319510536,10297,0.032857167958111444,0.8631534840156762,0.0038739026904076462,0.9580607926125433
KNeighborsUnif,KNeighborsUnif,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9054093425269496,0.7281316525987322,0.5348615090735435,0.5725971370143149,0.5017921146953405,0.9544711905021239,0.04552880949787605,0.4982078853046595,0.09497912013207731,10297,0.0997962327916107,0.6294936004451865,0.09713072756551017,0.48804012345679015
KNeighborsDist,KNeighborsDist,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.899291055647276,0.7262749272984296,0.5210161662817553,0.5376549094375596,0.5053763440860215,0.9471735105108376,0.0528264894891624,0.4946236559139785,0.10187433232980479,10297,0.0960190845385418,0.6394268224819143,0.09816609290662587,0.5032795698924731
LightGBMXT,LightGBMXT,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9177430319510537,0.7350481105009214,0.5693950177935942,0.6580493537015276,0.5017921146953405,0.9683041063065025,0.03169589369349744,0.4982078853046595,0.0826454307079732,10297,0.11828437950400084,0.5552688824809024,0.10167083016545382,0.440810434090004
LightGBM,LightGBM,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.917645916286297,0.7039017485464566,0.5314917127071822,0.6930835734870316,0.43100358422939067,0.9767999128635225,0.023200087136477508,0.5689964157706093,0.06739827134116733,10297,0.028974703046568295,0.5589872008903729,0.056520086323732885,0.5387231664546961
RandomForestGini,RandomForestGini,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9132757113722444,0.7136516547537204,0.5341679707876891,0.6392009987515606,0.45878136200716846,0.9685219475002723,0.031478052499727696,0.5412186379928315,0.07778964747013693,10297,0.0341931315540977,0.5513026761774675,0.07828400885904392,0.49215758355543304
RandomForestEntr,RandomForestEntr,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9133728270370011,0.7101639996736286,0.5300316122233931,0.6432225063938619,0.4507168458781362,0.969611153469121,0.03038884653087899,0.5492831541218638,0.07594444983975915,10297,0.04269171512350278,0.5868002225932109,0.07612355438442395,0.49317738791423
CatBoost,CatBoost,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9141497523550549,0.6932826735438897,0.5094339622641509,0.6690962099125365,0.4112903225806452,0.9752750245071343,0.0247249754928657,0.5887096774193549,0.06662134602311352,10297,0.028775905770090926,0.9343909348441927,0.05326445064640482,0.550803132881986
ExtraTreesGini,ExtraTreesGini,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9046324172088958,0.6592150728928647,0.44013683010262256,0.6050156739811913,0.34587813620071683,0.9725520095850125,0.027447990414987473,0.6541218637992832,0.06195979411479072,10297,0.07922071467620889,0.34466332776850306,0.09451260304462736,0.3868797802489559
ExtraTreesEntr,ExtraTreesEntr,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9052151111974361,0.6575739928065558,0.43843498273878023,0.612540192926045,0.34139784946236557,0.9737501361507461,0.026249863849253895,0.6586021505376344,0.06040594347868311,10297,0.08394214999254507,0.32866629567798183,0.09610559388493002,0.3765457627464796
NeuralNetFastAI,NeuralNetFastAI,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9135670583665145,0.7177507194029745,0.5398138572905895,0.6381418092909535,0.46774193548387094,0.9677595033220782,0.032240496677921796,0.532258064516129,0.07944061377100126,10297,0.20963172804532576,0.408651456130588,0.13332129145593383,0.3635794955028065
XGBoost,XGBoost,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.918325725939594,0.7141221800203709,0.5461413923367512,0.6865671641791045,0.45340501792114696,0.9748393421195948,0.025160657880405186,0.546594982078853,0.07157424492570652,10297,0.0340937329158591,0.6980523094045632,0.05223892344041947,0.5736629796636733
LinearModel,LinearModel,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9127901330484607,0.7027530071259056,0.5192719486081371,0.6449468085106383,0.4345878136200717,0.9709182006317395,0.02908179936826054,0.5654121863799283,0.0730309798970574,10297,0.04120073554992293,0.4262146312229784,0.08721467440495023,0.4483671843886898
NeuralNetTorch,NeuralNetTorch,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9139555210255415,0.7392212528679496,0.5652600588812561,0.6247288503253796,0.5161290322580645,0.9623134734778347,0.037686526522165344,0.4838709677419355,0.08954064290570068,10297,0.034478098417998246,0.5173066221480246,0.09054980221413134,0.4909088897738838
LightGBMLarge,LightGBMLarge,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9167718753034865,0.7518205160337755,0.5849878934624698,0.6364594309799789,0.5412186379928315,0.9624223940747195,0.03757760592528047,0.45878136200716846,0.09216276585413227,10297,0.11371204214502262,0.730773511407902,0.09596589236607939,0.48341764322089187
WeightedEnsemble_L2,WeightedEnsemble_L2,8811,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25'}","{(True,): 40120, (False,): 1068}",996b85c12ff25ef463d1762c262687b6,fea9ef40b661b932f3ebb601bff86b8e,0.9167718753034865,0.7518205160337755,0.5849878934624698,0.6364594309799789,0.5412186379928315,0.9624223940747195,0.03757760592528047,0.45878136200716846,0.09216276585413227,10297,0.11371204214502262,0.730773511407902,0.09596589236607939,0.48341764322089187
KNeighborsUnif,KNeighborsUnif,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9053122268621929,0.7215187329341809,0.535935268919562,0.6002132196162047,0.48409286328460877,0.958944602583753,0.04105539741624699,0.5159071367153912,0.09109449354180829,10297,0.10563145076757006,0.25854847057378705,0.19636282559776025,0.2912732453590773
KNeighborsDist,KNeighborsDist,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.8978343206759251,0.7203051688051089,0.5205104831358249,0.553831231813773,0.49097162510748066,0.949638712502737,0.05036128749726297,0.5090283748925194,0.10012625036418374,10297,0.11020703380682573,0.2942882922896248,0.19651334753256922,0.31346298458172944
LightGBMXT,LightGBMXT,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9171603379625134,0.7465809996985742,0.5893115069812229,0.6695842450765864,0.5262252794496991,0.9669367199474491,0.03306328005255091,0.47377472055030095,0.08876371758764688,10297,0.07971106185082255,0.2726365606112442,0.1891368319648381,0.29397552451481673
LightGBM,LightGBM,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9173545692920269,0.7316831973967042,0.5734335839598997,0.6875,0.49183147033533964,0.9715349244580688,0.028465075541931246,0.5081685296646603,0.08080023307759542,10297,0.08735442569325004,0.22233255175521308,0.17623390356059637,0.2885372041442591
RandomForestGini,RandomForestGini,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9153151403321356,0.7320343746052139,0.5691699604743082,0.6689895470383276,0.49527085124677556,0.9687978979636523,0.031202102036347712,0.5047291487532244,0.08361658735554045,10297,0.09761501073810325,0.22798546532723749,0.19844642548035313,0.2692344467108618
RandomForestEntr,RandomForestEntr,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9130814800427309,0.718394333644424,0.5482079757698132,0.6638141809290954,0.46689595872742906,0.9698927085614188,0.030107291438581124,0.5331040412725709,0.07944061377100126,10297,0.11146716401039902,0.2309135536983638,0.19316875014111434,0.263797420790858
CatBoost,CatBoost,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.917645916286297,0.7509817052724685,0.5950334288443171,0.6691729323308271,0.5356835769561479,0.9662798335887891,0.03372016641121086,0.4643164230438521,0.09041468388851122,10297,0.07902683331849275,0.2788801459687536,0.18351878890051254,0.3054323614529213
ExtraTreesGini,ExtraTreesGini,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.904243954549869,0.6635137282471113,0.4540420819490587,0.6376360808709176,0.352536543422184,0.9744909130720385,0.02550908692796146,0.647463456577816,0.06244537243857434,10297,0.18103877020458908,0.200835328999886,0.18786492161570245,0.21842456274383332
ExtraTreesEntr,ExtraTreesEntr,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9045353015441391,0.6663042244250644,0.4589983489268024,0.6376146788990825,0.3585554600171969,0.9740529888329319,0.025947011167068098,0.641444539982803,0.06351364475089832,10297,0.18049056177235218,0.1989825577352592,0.1906117587735473,0.21892174036403558
NeuralNetFastAI,NeuralNetFastAI,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9139555210255415,0.7459001084643827,0.5812854442344045,0.6453305351521511,0.528804815133276,0.9629954017954894,0.037004598204510616,0.471195184866724,0.09255122851315917,10297,0.0984358035857949,0.2514777435663512,0.1986994904832507,0.29221423324593715
XGBoost,XGBoost,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9195882295814315,0.7607057038031819,0.609433962264151,0.6750261233019854,0.5554600171969045,0.9659513904094592,0.03404860959054084,0.4445399828030954,0.09293969117218608,10297,0.09295353963292233,0.2460435118662967,0.19053969639725749,0.3030594997549978
LinearModel,LinearModel,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9127901330484607,0.7148534732983886,0.54323499491353,0.6650062266500623,0.4591573516766982,0.9705495949200789,0.029450405079921173,0.5408426483233018,0.07798387879965038,10297,0.08118571267096192,0.27828551879184793,0.1695206252681172,0.28931737868366253
NeuralNetTorch,NeuralNetTorch,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9142468680198116,0.7243037691796602,0.557836755132699,0.6678657074340527,0.47893379191745483,0.9696737464418655,0.030326253558134442,0.5210662080825451,0.08099446440710886,10297,0.0768544858366256,0.2617924386745173,0.1682791956107804,0.2999071632986618
LightGBMLarge,LightGBMLarge,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.914441099349325,0.7004015968608024,0.5281199785752544,0.7002840909090909,0.4239036973344798,0.976899496387125,0.02310050361287497,0.5760963026655203,0.06836942798873458,10297,0.07688481971289701,0.2093087662707916,0.16611055083502044,0.2639817056497062
WeightedEnsemble_L2,WeightedEnsemble_L2,1563,"{'dataset': 'ORG-017-DS-0', 'protected_attrs': ['age'], 'process_protected': 'age >= 25 and age < 60'}","{(True,): 38927, (False,): 2261}",bd81fd68b1378878c0cc42f8ce398ac8,c2245dddd110499c43ed8463f0ba5415,0.9168689909682431,0.7385379543440447,0.579980372914622,0.6754285714285714,0.5081685296646603,0.9689073790234289,0.031092620976571055,0.49183147033533964,0.0849762066621346,10297,0.08176374744781195,0.253905804538716,0.1815115788998352,0.2934013535684987
KNeighborsUnif,KNeighborsUnif,1563,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'none'}","{('married',): 27214, ('single',): 12790, ('divorced',): 5207}",926e7b41e3382b262c424a881812c14c,3c5d8eb44ddfec68b74a783873e21ffa,0.8819782358665841,0.6138668314684229,0.3415597235932873,0.4792243767313019,0.26533742331288346,0.9623962396239624,0.037603760376037604,0.7346625766871165,0.0638768468548173,11303,0.025615763546798065,0.896299206411566,0.014303662604654536,0.8056883800401592
KNeighborsDist,KNeighborsDist,1563,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'none'}","{('married',): 27214, ('single',): 12790, ('divorced',): 5207}",926e7b41e3382b262c424a881812c14c,3c5d8eb44ddfec68b74a783873e21ffa,0.8794125453419446,0.6137504087832096,0.3393116820164808,0.461133069828722,0.2684049079754601,0.9590959095909591,0.0409040904090409,0.7315950920245399,0.06715031407590905,11303,0.025615763546798065,0.8720559706224384,0.015085722731982026,0.8041909834869053
LightGBMXT,LightGBMXT,1563,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'none'}","{('married',): 27214, ('single',): 12790, ('divorced',): 5207}",926e7b41e3382b262c424a881812c14c,3c5d8eb44ddfec68b74a783873e21ffa,0.9082544457223746,0.7114091010328026,0.533932584269663,0.6449511400651465,0.455521472392638,0.9672967296729673,0.032703270327032706,0.5444785276073619,0.08148279217906751,11303,0.06502463054187191,0.7511840968020743,0.0339987523393637,0.6775147928994082
LightGBM,LightGBM,1563,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'none'}","{('married',): 27214, ('single',): 12790, ('divorced',): 5207}",926e7b41e3382b262c424a881812c14c,3c5d8eb44ddfec68b74a783873e21ffa,0.9090506945058834,0.7231957858362523,0.5499124343257443,0.6408163265306123,0.4815950920245399,0.9647964796479648,0.0352035203520352,0.5184049079754601,0.08670264531540299,11303,0.039208687959488786,0.8068283758783269,0.036168938207747886,0.6760960449887159
RandomForestGini,RandomForestGini,1563,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'none'}","{('married',): 27214, ('single',): 12790, ('divorced',): 5207}",926e7b41e3382b262c424a881812c14c,3c5d8eb44ddfec68b74a783873e21ffa,0.905511811023622,0.6841847911785044,0.49191246431969554,0.6478696741854637,0.3964723926380368,0.9718971897189719,0.028102810281028102,0.6035276073619632,0.07060072547111386,11303,0.0630541871921182,0.78210023953897,0.03277698134981458,0.6485518320819214
RandomForestEntr,RandomForestEntr,1563,"{'dataset': 'ORG-017-DS-2', 'protected_attrs': ['marital'], 'process_protected': 'none'}","{('married',): 27214, ('single',): 12790, ('divorced',): 5207}",926e7b41e3382b262c424a881812c14c,3c5d8eb44ddfec68b74a783873e21ffa,0.9058656993718481,0.6803836441926401,0.48698167791706853,0.6558441558441559,0.38726993865030673,0.9734973497349735,0.026502650265026503,0.6127300613496932,0.06812350703353093,11303,0.07353976073187896,0.7510975398974477,0.03247158450605629,0.6410210347364949
